VELOCITY,TIME_START
52,1303000
55,1304000
32,1305000
66,1306000
58,1307000
55,1308000
38,1309000
44,1310000
47,1311000
55,1312000
52,1313000
37,1314000
48,1315000
47,1316000
44,1317000
36,1318000
46,1319000
30,1320000
52,1321000
30,1322000
43,1323000
53,1324000
33,1325000
58,1326000
44,1327000
59,1328000
51,1329000
44,1330000
38,1331000
50,1332000
45,1333000
43,1334000
61,1335000
44,1336000
58,1337000
65,1338000
54,1339000
48,1340000
63,1341000
64,1342000
37,1343000
32,1344000
54,1345000
59,1346000
37,1347000
49,1348000
39,1349000
63,1350000
57,1351000
57,1352000
62,1353000
65,1354000
62,1355000
63,1356000
48,1357000
50,1358000
44,1359000
32,1360000
64,1361000
40,1362000
40,1363000
46,1364000
61,1365000
60,1366000
67,1367000
43,1368000
38,1369000
34,1370000
30,1371000
62,1372000
38,1373000
61,1374000
52,1375000
49,1376000
51,1377000
67,1378000
35,1379000
56,1380000
57,1381000
48,1382000
37,1383000
55,1384000
42,1385000
58,1386000
55,1387000
39,1388000
30,1389000
36,1390000
57,1391000
60,1392000
42,1393000
42,1394000
60,1395000
53,1396000
48,1397000
64,1398000
44,1399000
51,1400000
35,1401000
64,1402000
48,1403000
41,1404000
36,1405000
37,1406000
61,1407000
68,1408000
43,1409000
48,1410000
64,1411000
44,1412000
47,1413000
35,1414000
64,1415000
48,1416000
64,1417000
66,1418000
39,1419000
65,1420000
37,1421000
53,1422000
54,1423000
56,1424000
53,1425000
45,1426000
62,1427000
47,1428000
68,1429000
42,1430000
48,1431000
61,1432000
62,1433000
47,1434000
32,1435000
47,1436000
63,1437000
49,1438000
49,1439000
69,1440000
61,1441000
47,1442000
32,1443000
37,1444000
44,1445000
34,1446000
42,1447000
52,1448000
45,1449000
55,1450000
69,1451000
34,1452000
49,1453000
31,1454000
58,1455000
35,1456000
58,1457000
61,1458000
33,1459000
35,1460000
45,1461000
43,1462000
34,1463000
52,1464000
49,1465000
65,1466000
43,1467000
41,1468000
55,1469000
51,1470000
36,1471000
53,1472000
48,1473000
66,1474000
41,1475000
58,1476000
65,1477000
55,1478000
45,1479000
54,1480000
55,1481000
48,1482000
63,1483000
57,1484000
35,1485000
46,1486000
30,1487000
56,1488000
41,1489000
34,1490000
46,1491000
40,1492000
49,1493000
59,1494000
44,1495000
44,1496000
68,1497000
38,1498000
44,1499000
50,1500000
64,1501000
50,1502000
56,1503000
37,1504000
39,1505000
30,1506000
34,1507000
49,1508000
32,1509000
47,1510000
61,1511000
33,1512000
39,1513000
64,1514000
41,1515000
50,1516000
60,1517000
69,1518000
40,1519000
53,1520000
47,1521000
44,1522000
53,1523000
45,1524000
57,1525000
41,1526000
34,1527000
49,1528000
45,1529000
39,1530000
36,1531000
55,1532000
63,1533000
47,1534000
47,1535000
59,1536000
39,1537000
49,1538000
69,1539000
48,1540000
41,1541000
46,1542000
55,1543000
43,1544000
49,1545000
58,1546000
31,1547000
56,1548000
34,1549000
36,1550000
51,1551000
39,1552000
61,1553000
38,1554000
41,1555000
38,1556000
59,1557000
32,1558000
33,1559000
40,1560000
68,1561000
41,1562000
49,1563000
32,1564000
36,1565000
36,1566000
41,1567000
51,1568000
60,1569000
41,1570000
60,1571000
46,1572000
68,1573000
50,1574000
61,1575000
52,1576000
68,1577000
30,1578000
61,1579000
46,1580000
66,1581000
36,1582000
52,1583000
68,1584000
63,1585000
45,1586000
41,1587000
30,1588000
68,1589000
45,1590000
50,1591000
39,1592000
69,1593000
47,1594000
61,1595000
64,1596000
30,1597000
43,1598000
50,1599000
50,1600000
69,1601000
33,1602000
48,1603000
69,1604000
66,1605000
41,1606000
41,1607000
56,1608000
35,1609000
46,1610000
48,1611000
31,1612000
48,1613000
55,1614000
51,1615000
42,1616000
59,1617000
32,1618000
44,1619000
57,1620000
64,1621000
40,1622000
32,1623000
34,1624000
48,1625000
54,1626000
50,1627000
68,1628000
52,1629000
61,1630000
43,1631000
46,1632000
48,1633000
65,1634000
49,1635000
65,1636000
35,1637000
41,1638000
64,1639000
39,1640000
57,1641000
62,1642000
42,1643000
68,1644000
31,1645000
56,1646000
38,1647000
52,1648000
55,1649000
61,1650000
47,1651000
49,1652000
64,1653000
32,1654000
32,1655000
48,1656000
67,1657000
50,1658000
37,1659000
68,1660000
63,1661000
51,1662000
35,1663000
38,1664000
46,1665000
34,1666000
47,1667000
58,1668000
65,1669000
62,1670000
59,1671000
56,1672000
65,1673000
53,1674000
55,1675000
65,1676000
42,1677000
34,1678000
45,1679000
56,1680000
67,1681000
46,1682000
43,1683000
55,1684000
55,1685000
44,1686000
66,1687000
44,1688000
43,1689000
33,1690000
48,1691000
60,1692000
34,1693000
47,1694000
49,1695000
44,1696000
47,1697000
69,1698000
34,1699000
64,1700000
59,1701000
43,1702000
66,1703000
53,1704000
46,1705000
66,1706000
48,1707000
45,1708000
30,1709000
52,1710000
68,1711000
66,1712000
42,1713000
42,1714000
50,1715000
45,1716000
40,1717000
57,1718000
39,1719000
57,1720000
54,1721000
38,1722000
68,1723000
38,1724000
47,1725000
51,1726000
63,1727000
58,1728000
69,1729000
53,1730000
67,1731000
57,1732000
48,1733000
67,1734000
64,1735000
44,1736000
47,1737000
38,1738000
42,1739000
38,1740000
57,1741000
45,1742000
58,1743000
50,1744000
53,1745000
37,1746000
31,1747000
65,1748000
53,1749000
67,1750000
38,1751000
51,1752000
59,1753000
46,1754000
35,1755000
40,1756000
46,1757000
54,1758000
47,1759000
60,1760000
33,1761000
32,1762000
58,1763000
49,1764000
42,1765000
65,1766000
50,1767000
59,1768000
43,1769000
51,1770000
54,1771000
66,1772000
57,1773000
52,1774000
62,1775000
52,1776000
46,1777000
57,1778000
56,1779000
40,1780000
60,1781000
54,1782000
59,1783000
34,1784000
38,1785000
48,1786000
36,1787000
41,1788000
48,1789000
57,1790000
55,1791000
37,1792000
55,1793000
55,1794000
44,1795000
65,1796000
62,1797000
34,1798000
35,1799000
35,1800000
48,1801000
37,1802000
52,1803000
52,1804000
60,1805000
59,1806000
44,1807000
51,1808000
51,1809000
65,1810000
47,1811000
61,1812000
56,1813000
53,1814000
63,1815000
44,1816000
68,1817000
62,1818000
58,1819000
35,1820000
58,1821000
52,1822000
49,1823000
44,1824000
57,1825000
52,1826000
64,1827000
47,1828000
33,1829000
35,1830000
44,1831000
47,1832000
51,1833000
55,1834000
36,1835000
51,1836000
63,1837000
33,1838000
38,1839000
66,1840000
32,1841000
40,1842000
46,1843000
48,1844000
34,1845000
39,1846000
38,1847000
31,1848000
39,1849000
38,1850000
60,1851000
49,1852000
50,1853000
53,1854000
37,1855000
44,1856000
43,1857000
65,1858000
36,1859000
44,1860000
59,1861000
32,1862000
56,1863000
47,1864000
61,1865000
33,1866000
66,1867000
35,1868000
53,1869000
53,1870000
61,1871000
51,1872000
53,1873000
52,1874000
57,1875000
61,1876000
50,1877000
51,1878000
41,1879000
40,1880000
62,1881000
60,1882000
48,1883000
62,1884000
39,1885000
66,1886000
68,1887000
68,1888000
62,1889000
42,1890000
43,1891000
68,1892000
49,1893000
35,1894000
39,1895000
54,1896000
55,1897000
54,1898000
66,1899000
35,1900000
47,1901000
61,1902000
62,1903000
56,1904000
54,1905000
53,1906000
44,1907000
37,1908000
56,1909000
57,1910000
55,1911000
53,1912000
43,1913000
59,1914000
60,1915000
36,1916000
47,1917000
68,1918000
63,1919000
36,1920000
62,1921000
47,1922000
47,1923000
39,1924000
48,1925000
58,1926000
55,1927000
59,1928000
45,1929000
53,1930000
31,1931000
44,1932000
46,1933000
55,1934000
68,1935000
50,1936000
40,1937000
53,1938000
47,1939000
41,1940000
39,1941000
62,1942000
64,1943000
42,1944000
50,1945000
34,1946000
39,1947000
39,1948000
35,1949000
42,1950000
66,1951000
38,1952000
40,1953000
51,1954000
38,1955000
65,1956000
40,1957000
45,1958000
37,1959000
45,1960000
44,1961000
40,1962000
34,1963000
68,1964000
61,1965000
62,1966000
34,1967000
58,1968000
61,1969000
54,1970000
55,1971000
61,1972000
44,1973000
60,1974000
44,1975000
32,1976000
69,1977000
55,1978000
60,1979000
31,1980000
53,1981000
50,1982000
57,1983000
60,1984000
56,1985000
30,1986000
36,1987000
32,1988000
47,1989000
49,1990000
58,1991000
49,1992000
42,1993000
46,1994000
65,1995000
45,1996000
66,1997000
58,1998000
57,1999000
48,2000000
52,2001000
31,2002000
53,2003000
47,2004000
50,2005000
48,2006000
45,2007000
49,2008000
46,2009000
40,2010000
60,2011000
59,2012000
43,2013000
44,2014000
44,2015000
41,2016000
43,2017000
58,2018000
44,2019000
61,2020000
57,2021000
63,2022000
51,2023000
38,2024000
65,2025000
32,2026000
59,2027000
53,2028000
46,2029000
48,2030000
59,2031000
60,2032000
56,2033000
67,2034000
36,2035000
53,2036000
40,2037000
35,2038000
65,2039000
39,2040000
68,2041000
45,2042000
39,2043000
37,2044000
61,2045000
30,2046000
60,2047000
41,2048000
59,2049000
33,2050000
55,2051000
54,2052000
66,2053000
54,2054000
67,2055000
44,2056000
39,2057000
51,2058000
62,2059000
36,2060000
56,2061000
58,2062000
44,2063000
42,2064000
37,2065000
44,2066000
36,2067000
51,2068000
46,2069000
67,2070000
43,2071000
37,2072000
67,2073000
52,2074000
65,2075000
41,2076000
59,2077000
41,2078000
41,2079000
62,2080000
68,2081000
50,2082000
54,2083000
64,2084000
51,2085000
65,2086000
64,2087000
58,2088000
48,2089000
43,2090000
44,2091000
51,2092000
33,2093000
58,2094000
46,2095000
48,2096000
65,2097000
38,2098000
33,2099000
53,2100000
30,2101000
51,2102000
66,2103000
32,2104000
39,2105000
45,2106000
65,2107000
45,2108000
69,2109000
46,2110000
69,2111000
60,2112000
69,2113000
42,2114000
68,2115000
64,2116000
67,2117000
69,2118000
31,2119000
45,2120000
64,2121000
57,2122000
33,2123000
43,2124000
37,2125000
50,2126000
56,2127000
47,2128000
44,2129000
34,2130000
45,2131000
53,2132000
57,2133000
68,2134000
67,2135000
34,2136000
35,2137000
67,2138000
61,2139000
56,2140000
56,2141000
50,2142000
35,2143000
62,2144000
56,2145000
54,2146000
51,2147000
42,2148000
56,2149000
53,2150000
42,2151000
60,2152000
45,2153000
41,2154000
66,2155000
67,2156000
50,2157000
61,2158000
62,2159000
65,2160000
39,2161000
48,2162000
50,2163000
66,2164000
62,2165000
62,2166000
67,2167000
35,2168000
56,2169000
41,2170000
55,2171000
41,2172000
37,2173000
37,2174000
59,2175000
61,2176000
40,2177000
61,2178000
37,2179000
46,2180000
53,2181000
32,2182000
39,2183000
31,2184000
34,2185000
37,2186000
47,2187000
35,2188000
41,2189000
45,2190000
56,2191000
49,2192000
49,2193000
57,2194000
59,2195000
46,2196000
48,2197000
63,2198000
65,2199000
54,2200000
36,2201000
58,2202000
39,2203000
49,2204000
47,2205000
34,2206000
37,2207000
58,2208000
62,2209000
42,2210000
30,2211000
38,2212000
47,2213000
69,2214000
52,2215000
42,2216000
48,2217000
41,2218000
59,2219000
30,2220000
61,2221000
43,2222000
33,2223000
39,2224000
34,2225000
50,2226000
34,2227000
59,2228000
57,2229000
33,2230000
63,2231000
66,2232000
40,2233000
53,2234000
40,2235000
61,2236000
40,2237000
50,2238000
55,2239000
37,2240000
60,2241000
46,2242000
54,2243000
46,2244000
40,2245000
48,2246000
37,2247000
50,2248000
63,2249000
55,2250000
59,2251000
40,2252000
68,2253000
38,2254000
65,2255000
56,2256000
55,2257000
58,2258000
33,2259000
42,2260000
63,2261000
47,2262000
42,2263000
54,2264000
53,2265000
50,2266000
32,2267000
33,2268000
63,2269000
35,2270000
43,2271000
45,2272000
39,2273000
55,2274000
36,2275000
37,2276000
63,2277000
65,2278000
49,2279000
49,2280000
33,2281000
57,2282000
42,2283000
49,2284000
43,2285000
30,2286000
56,2287000
39,2288000
38,2289000
41,2290000
36,2291000
58,2292000
52,2293000
47,2294000
61,2295000
44,2296000
33,2297000
62,2298000
36,2299000
47,2300000
46,2301000
49,2302000
68,2303000
38,2304000
39,2305000
48,2306000
58,2307000
33,2308000
39,2309000
47,2310000
52,2311000
42,2312000
42,2313000
30,2314000
47,2315000
45,2316000
62,2317000
31,2318000
34,2319000
55,2320000
52,2321000
66,2322000
48,2323000
47,2324000
50,2325000
39,2326000
59,2327000
57,2328000
59,2329000
58,2330000
42,2331000
35,2332000
62,2333000
63,2334000
39,2335000
68,2336000
52,2337000
57,2338000
36,2339000
55,2340000
47,2341000
33,2342000
63,2343000
57,2344000
67,2345000
69,2346000
41,2347000
48,2348000
47,2349000
32,2350000
44,2351000
48,2352000
55,2353000
61,2354000
43,2355000
34,2356000
61,2357000
61,2358000
65,2359000
38,2360000
50,2361000
59,2362000
43,2363000
54,2364000
41,2365000
41,2366000
40,2367000
56,2368000
42,2369000
58,2370000
41,2371000
53,2372000
34,2373000
64,2374000
65,2375000
68,2376000
61,2377000
56,2378000
62,2379000
60,2380000
59,2381000
52,2382000
36,2383000
35,2384000
55,2385000
65,2386000
42,2387000
50,2388000
66,2389000
67,2390000
48,2391000
36,2392000
48,2393000
39,2394000
62,2395000
67,2396000
65,2397000
51,2398000
48,2399000
64,2400000
63,2401000
68,2402000
39,2403000
34,2404000
62,2405000
53,2406000
32,2407000
67,2408000
42,2409000
59,2410000
52,2411000
38,2412000
62,2413000
43,2414000
51,2415000
40,2416000
55,2417000
64,2418000
68,2419000
53,2420000
51,2421000
36,2422000
